chapter,item_id,item_index,q_type,reference,question,standard_answer,method,model,generated_answer,score
luke4,uw-174398-mcq,36,mcq,Luke 4:41,被赶出的鬼魔说了什么？,Person F is the Son of Most High A.,google_word_by_word,qwen1.5b,B (correct B),1.0
luke4,uw-174398-mcq,36,mcq,__文本甲__ 4:41,恶魔被赶出时说什么？,Person F is the Son of Most High A.,google_word_by_word,qwen1.7b,C (correct B),0.0
luke4,uw-174398-mcq,36,mcq,Luke 4:41,被赶出的鬼魔说了什么？,Person F is the Son of Most High A.,mBART-50,llama1b,D (correct B),0.0
luke4,uw-174398-mcq,36,mcq,Luke 4:41,被赶出的实体01说了什么？,Person F is the Son of Most High A.,mBART-50,qwen1.5b,A (correct B),0.0
luke4,uw-174398-mcq,36,mcq,Luke 4:41,被赶出的实体01说了什么？,Person F is the Son of Most High A.,mBART-50,qwen1.7b,C (correct B),0.0
luke4,uw-174398-mcq,36,mcq,Luke 4:41,被赶出的鬼魔说了什么？,Person F is the Son of Most High A.,helsinki,llama1b,None (correct B),0.0
luke4,uw-174398-mcq,36,mcq,Luke 4:41,被赶出的鬼魔说了什么？,Person F is the Son of Most High A.,helsinki,qwen1.5b,B (correct B),1.0
luke4,uw-174398-mcq,36,mcq,Luke 4:41,被赶出的鬼魔说了什么？,Person F is the Son of Most High A.,nllb-200-distilled-600M,llama1b,None (correct B),0.0
luke4,uw-174398-mcq,36,mcq,Luke 4:41,被赶出的鬼魔说了什么？,Person F is the Son of Most High A.,nllb-200-distilled-600M,qwen1.5b,B (correct B),1.0
luke4,uw-174398-mcq,36,mcq,Luke 4:41,被赶出的鬼魔说了什么？,Person F is the Son of Most High A.,nllb-200-distilled-600M,qwen1.7b,B (correct B),1.0
luke4,uw-174398-mcq,36,mcq,Luke 4:41,被赶出的鬼魔说了什么？,Person F is the Son of Most High A.,llm_prompt_low,llama1b,None (correct B),0.0
luke4,uw-174398-mcq,36,mcq,Luke 4:41,被赶出的鬼魔说了什么？,Person F is the Son of Most High A.,llm_prompt_low,qwen1.5b,B (correct B),1.0
luke4,uw-174398-mcq,36,mcq,__文本甲__ 4:41,恶魔被赶出时说什么？,Person F is the Son of Most High A.,llm_prompt_low,qwen1.7b,C (correct B),0.0
luke4,uw-174398-mcq,36,mcq,Luke 4:41,被赶出的鬼魔说了什么？,Person F is the Son of Most High A.,llm_prompt_medium,llama1b,None (correct B),0.0
luke4,uw-174398-mcq,36,mcq,Luke 4:41,被赶出的鬼魔说了什么？,Person F is the Son of Most High A.,llm_prompt_medium,qwen1.5b,B (correct B),1.0
luke4,uw-174398-mcq,36,mcq,__文本甲__ 4:41,恶魔被赶出时说什么？,Person F is the Son of Most High A.,llm_prompt_medium,qwen1.7b,C (correct B),0.0
luke4,uw-174398-mcq,36,mcq,文本甲 4:41,被赶出的鬼魔说了什么？,Person F is the Son of Most High A.,nllb-200-1.3B,llama1b,C (correct B),0.0
luke4,uw-174398-mcq,36,mcq,Luke 4:41,被赶出的__实体01__说了什么？,Person F is the Son of Most High A.,nllb-200-1.3B,qwen1.5b,B (correct B),1.0
luke4,uw-174398-mcq,36,mcq,Luke 4:41,被赶出的__实体01__说了什么？,Person F is the Son of Most High A.,nllb-200-1.3B,qwen1.7b,B (correct B),1.0
luke4,uw-174398-mcq,36,mcq,文本甲 4:41,被赶出的鬼魔说了什么？,Person F is the Son of Most High A.,llm_prompt_high,llama1b,C (correct B),0.0
luke4,uw-174398-mcq,36,mcq,Luke 4:41,被赶出的 实体01 说了什么？,Person F is the Son of Most High A.,llm_prompt_high,qwen1.5b,B (correct B),1.0
luke4,uw-174398-mcq,36,mcq,__文本甲__ 4:41,恶魔被赶出时说什么？,Person F is the Son of Most High A.,llm_prompt_high,qwen1.7b,C (correct B),0.0
luke4,uw-174398-open,37,open,Luke 4:41,耶稣为何让鬼魔保持沉默？,Person F is the Son of Most High A.,google_word_by_word,llama1b,Why did Jesus silence the demons? He didn't want them to know he was the Messiah.,1.0
luke4,uw-174398-open,37,open,Luke 4:41,人物己为何让鬼魔保持沉默？,Person F is the Son of Most High A.,google_word_by_word,qwen1.5b,Because they knew he was the Messiah.,1.0
luke4,uw-174398-open,37,open,__文本甲__ 4:41,__人物己__为什么让恶魔闭口不言？,Person F is the Son of Most High A.,google_word_by_word,qwen1.7b,Person F silenced the demons because he knew they used to be the Messiah.,0.0
luke4,uw-174398-open,37,open,Luke 4:41,人物己为何让鬼魔保持沉默？,Person F is the Son of Most High A.,mBART-50,llama1b,The person silenced the demons.,0.0
luke4,uw-174398-open,37,open,Luke 4:41,人物己为何让实体01保持沉默？,Person F is the Son of Most High A.,mBART-50,qwen1.5b,Because the fever left her.,0.0
luke4,uw-174398-open,37,open,Luke 4:41,人物己为何让实体01保持沉默？,Person F is the Son of Most High A.,mBART-50,qwen1.7b,"Person F keeps silent because the people tried to stop him from leaving, causing Entity 01 to remain silent.",0.0
luke4,uw-174398-open,37,open,Luke 4:41,人物己为何让鬼魔保持沉默？,Person F is the Son of Most High A.,helsinki,llama1b,He rebuked them.,0.0
luke4,uw-174398-open,37,open,Luke 4:41,人物己为何让鬼魔保持沉默？,Person F is the Son of Most High A.,helsinki,qwen1.5b,Because they knew he was the Messiah.,1.0
luke4,uw-174398-open,37,open,Luke 4:41,人物己为何让鬼魔保持沉默？,Person F is the Son of Most High A.,nllb-200-distilled-600M,llama1b,Because the demons shouted that he is the Son of the Most High.,0.0
luke4,uw-174398-open,37,open,Luke 4:41,人物己为何让鬼魔保持沉默？,Person F is the Son of Most High A.,nllb-200-distilled-600M,qwen1.5b,Because he knew he was the Christ.,1.0
luke4,uw-174398-open,37,open,Luke 4:41,人物己为何让鬼魔保持沉默？,Person F is the Son of Most High A.,nllb-200-distilled-600M,qwen1.7b,Person F silenced spirits because he knew they were Christ.,0.0
luke4,uw-174398-open,37,open,Luke 4:41,人物己为何让鬼魔保持沉默？,Person F is the Son of Most High A.,llm_prompt_low,llama1b,The fever left her.,0.0
luke4,uw-174398-open,37,open,Luke 4:41,人物己为何让鬼魔保持沉默？,Person F is the Son of Most High A.,llm_prompt_low,qwen1.5b,He rebuked them and told them not to speak.,1.0
luke4,uw-174398-open,37,open,__文本甲__ 4:41,__人物己__为什么让恶魔闭口不言？,Person F is the Son of Most High A.,llm_prompt_low,qwen1.7b,Because they knew he was the Messiah.,0.0
luke4,uw-174398-open,37,open,Luke 4:41,人物己为何让鬼魔保持沉默？,Person F is the Son of Most High A.,llm_prompt_medium,llama1b,He rebuked them not to speak because they knew he was the Messiah.,1.0
luke4,uw-174398-open,37,open,Luke 4:41,人物己为何让鬼魔保持沉默？,Person F is the Son of Most High A.,llm_prompt_medium,qwen1.5b,Person Ji kept the demons silent because he knew he was the Messiah.,0.0
luke4,uw-174398-open,37,open,__文本甲__ 4:41,__人物己__为什么让恶魔闭口不言？,Person F is the Son of Most High A.,llm_prompt_medium,qwen1.7b,He rebukes them and forbids them to speak because they know he is the Messiah.,0.0
luke4,uw-174398-open,37,open,文本甲 4:41,人物己为何让鬼魔保持沉默？,Person F is the Son of Most High A.,nllb-200-1.3B,llama1b,He kept them silent because they knew he was the Christ.,1.0
luke4,uw-174398-open,37,open,Luke 4:41,__人物己__为何让__实体01__保持沉默？,Person F is the Son of Most High A.,nllb-200-1.3B,qwen1.5b,Because he knew he was the Christ.,1.0
luke4,uw-174398-open,37,open,Luke 4:41,__人物己__为何让__实体01__保持沉默？,Person F is the Son of Most High A.,nllb-200-1.3B,qwen1.7b,The spirit was silenced because it knew Person F was Christ and was rebuked.,1.0
luke4,uw-174398-open,37,open,文本甲 4:41,人物己为何让鬼魔保持沉默？,Person F is the Son of Most High A.,llm_prompt_high,llama1b,He rebuked the demons.,0.0
luke4,uw-174398-open,37,open,Luke 4:41,人物己 为何让 实体01 保持沉默？,Person F is the Son of Most High A.,llm_prompt_high,qwen1.5b,He rebuked them and did not allow the demon to speak.,0.0
luke4,uw-174398-open,37,open,__文本甲__ 4:41,__人物己__为什么让恶魔闭口不言？,Person F is the Son of Most High A.,llm_prompt_high,qwen1.7b,He rebuked the demon because they knew he was the Messiah.,1.0
luke4,uw-174398-mcq,38,mcq,Luke 4:41,被赶出的鬼魔说了什么？,Person F is the Son of Most High A.,google_word_by_word,llama1b,None (correct B),0.0
luke4,uw-174398-mcq,38,mcq,Luke 4:41,被赶出的鬼魔说了什么？,Person F is the Son of Most High A.,google_word_by_word,qwen1.5b,B (correct B),1.0
luke4,uw-174398-mcq,38,mcq,__文本甲__ 4:41,恶魔被赶出时说什么？,Person F is the Son of Most High A.,google_word_by_word,qwen1.7b,C (correct B),0.0
luke4,uw-174398-mcq,38,mcq,Luke 4:41,被赶出的鬼魔说了什么？,Person F is the Son of Most High A.,mBART-50,llama1b,D (correct B),0.0
luke4,uw-174398-mcq,38,mcq,Luke 4:41,被赶出的实体01说了什么？,Person F is the Son of Most High A.,mBART-50,qwen1.5b,A (correct B),0.0
luke4,uw-174398-mcq,38,mcq,Luke 4:41,被赶出的实体01说了什么？,Person F is the Son of Most High A.,mBART-50,qwen1.7b,C (correct B),0.0
luke4,uw-174398-mcq,38,mcq,Luke 4:41,被赶出的鬼魔说了什么？,Person F is the Son of Most High A.,helsinki,llama1b,None (correct B),0.0
luke4,uw-174398-mcq,38,mcq,Luke 4:41,被赶出的鬼魔说了什么？,Person F is the Son of Most High A.,helsinki,qwen1.5b,B (correct B),1.0
luke4,uw-174398-mcq,38,mcq,Luke 4:41,被赶出的鬼魔说了什么？,Person F is the Son of Most High A.,nllb-200-distilled-600M,llama1b,None (correct B),0.0
luke4,uw-174398-mcq,38,mcq,Luke 4:41,被赶出的鬼魔说了什么？,Person F is the Son of Most High A.,nllb-200-distilled-600M,qwen1.5b,B (correct B),1.0
luke4,uw-174398-mcq,38,mcq,Luke 4:41,被赶出的鬼魔说了什么？,Person F is the Son of Most High A.,nllb-200-distilled-600M,qwen1.7b,B (correct B),1.0
luke4,uw-174398-mcq,38,mcq,Luke 4:41,被赶出的鬼魔说了什么？,Person F is the Son of Most High A.,llm_prompt_low,llama1b,None (correct B),0.0
luke4,uw-174398-mcq,38,mcq,Luke 4:41,被赶出的鬼魔说了什么？,Person F is the Son of Most High A.,llm_prompt_low,qwen1.5b,B (correct B),1.0
luke4,uw-174398-mcq,38,mcq,__文本甲__ 4:41,恶魔被赶出时说什么？,Person F is the Son of Most High A.,llm_prompt_low,qwen1.7b,C (correct B),0.0
luke4,uw-174398-mcq,38,mcq,Luke 4:41,被赶出的鬼魔说了什么？,Person F is the Son of Most High A.,llm_prompt_medium,llama1b,None (correct B),0.0
luke4,uw-174398-mcq,38,mcq,Luke 4:41,被赶出的鬼魔说了什么？,Person F is the Son of Most High A.,llm_prompt_medium,qwen1.5b,B (correct B),1.0
luke4,uw-174398-mcq,38,mcq,__文本甲__ 4:41,恶魔被赶出时说什么？,Person F is the Son of Most High A.,llm_prompt_medium,qwen1.7b,C (correct B),0.0
luke4,uw-174398-mcq,38,mcq,文本甲 4:41,被赶出的鬼魔说了什么？,Person F is the Son of Most High A.,nllb-200-1.3B,llama1b,C (correct B),0.0
luke4,uw-174398-mcq,38,mcq,Luke 4:41,被赶出的__实体01__说了什么？,Person F is the Son of Most High A.,nllb-200-1.3B,qwen1.5b,B (correct B),1.0
luke4,uw-174398-mcq,38,mcq,Luke 4:41,被赶出的__实体01__说了什么？,Person F is the Son of Most High A.,nllb-200-1.3B,qwen1.7b,B (correct B),1.0
luke4,uw-174398-mcq,38,mcq,文本甲 4:41,被赶出的鬼魔说了什么？,Person F is the Son of Most High A.,llm_prompt_high,llama1b,C (correct B),0.0
luke4,uw-174398-mcq,38,mcq,Luke 4:41,被赶出的 实体01 说了什么？,Person F is the Son of Most High A.,llm_prompt_high,qwen1.5b,B (correct B),1.0
luke4,uw-174398-mcq,38,mcq,__文本甲__ 4:41,恶魔被赶出时说什么？,Person F is the Son of Most High A.,llm_prompt_high,qwen1.7b,C (correct B),0.0
luke4,uw-174399-open,39,open,Luke 4:43,耶稣为什么被差遣？,To preach the gospel.,google_word_by_word,llama1b,Why was Jesus sent? He rebuked them and did not allow them to speak because they knew he was the Messiah.,0.0
luke4,uw-174399-open,39,open,Luke 4:43,人物己为什么被差遣？,To preach the gospel.,google_word_by_word,qwen1.5b,To proclaim the kingdom of the Messiah.,1.0
luke4,uw-174399-open,39,open,__文本甲__ 4:43,__人物己__为什么被差遣？,To preach the gospel.,google_word_by_word,qwen1.7b,Person F was sent because he was once the Messiah and needed to spread the good news of the Most High A of the kingdom.,1.0
luke4,uw-174399-open,39,open,Luke 4:43,人物己为什么被差遣？,To preach the gospel.,mBART-50,llama1b,The person was sent because the people were seeking him.,0.0
luke4,uw-174399-open,39,open,Luke 4:43,人物己为什么被差遣？,To preach the gospel.,mBART-50,qwen1.5b,"At dawn, he was sent to the place of orphans.",0.0
luke4,uw-174399-open,39,open,Luke 4:43,人物己为什么被差遣？,To preach the gospel.,mBART-50,qwen1.7b,Person F is sent to serve in the place of orphans.,0.0
luke4,uw-174399-open,39,open,Luke 4:43,人物己为什么被差遣？,To preach the gospel.,helsinki,llama1b,"Devils came out of many who shouted: You are the Son of God. But he rebuked them, they refused to speak because they knew he was the Messiah.",0.0
luke4,uw-174399-open,39,open,Luke 4:43,人物己为什么被差遣？,To preach the gospel.,helsinki,qwen1.5b,He was sent to proclaim the good news of Most High A's kingdom to other cities.,1.0
luke4,uw-174399-open,39,open,Luke 4:43,人物己为什么被差遣？,To preach the gospel.,nllb-200-distilled-600M,llama1b,He was sent to preach the gospel.,1.0
luke4,uw-174399-open,39,open,Luke 4:43,人物己为什么被差遣？,To preach the gospel.,nllb-200-distilled-600M,qwen1.5b,Because he was sent to preach the gospel.,1.0
luke4,uw-174399-open,39,open,Luke 4:43,人物己为什么被差遣？,To preach the gospel.,nllb-200-distilled-600M,qwen1.7b,Person F was sent because he was commissioned to preach the gospel.,1.0
luke4,uw-174399-open,39,open,Luke 4:43,人物己为什么被差遣？,To preach the gospel.,llm_prompt_low,llama1b,The Messiah was sent.,0.0
luke4,uw-174399-open,39,open,Luke 4:43,人物己为什么被差遣？,To preach the gospel.,llm_prompt_low,qwen1.5b,He was sent to proclaim the good news of the kingdom of Most High A.,1.0
luke4,uw-174399-open,39,open,__文本甲__ 4:43,__人物己__为什么被差遣？,To preach the gospel.,llm_prompt_low,qwen1.7b,He was sent to proclaim the good news of God's kingdom to other cities.,1.0
luke4,uw-174399-open,39,open,Luke 4:43,人物己为什么被差遣？,To preach the gospel.,llm_prompt_medium,llama1b,Because he is the Messiah.,0.0
luke4,uw-174399-open,39,open,Luke 4:43,人物己为什么被差遣？,To preach the gospel.,llm_prompt_medium,qwen1.5b,Person Ji was sent because of this purpose.,1.0
luke4,uw-174399-open,39,open,__文本甲__ 4:43,__人物己__为什么被差遣？,To preach the gospel.,llm_prompt_medium,qwen1.7b,Jesus is sent to preach the gospel of the Most High's kingdom.,1.0
luke4,uw-174399-open,39,open,文本甲 4:43,人物己为什么被差遣？,To preach the gospel.,nllb-200-1.3B,llama1b,Son of Most High A,0.0
luke4,uw-174399-open,39,open,Luke 4:43,__人物己__为什么被差遣？,To preach the gospel.,nllb-200-1.3B,qwen1.5b,He was sent to preach in Place 03 of Judea.,1.0
luke4,uw-174399-open,39,open,Luke 4:43,__人物己__为什么被差遣？,To preach the gospel.,nllb-200-1.3B,qwen1.7b,Person F was sent to preach the gospel to other cities.,1.0
luke4,uw-174399-open,39,open,文本甲 4:43,人物己为什么被差遣？,To preach the gospel.,llm_prompt_high,llama1b,The Messiah was sent to deliver him.,0.0
luke4,uw-174399-open,39,open,Luke 4:43,人物己 为什么被差遣？,To preach the gospel.,llm_prompt_high,qwen1.5b,Because that is why he was sent.,1.0
luke4,uw-174399-open,39,open,__文本甲__ 4:43,__人物己__为什么被差遣？,To preach the gospel.,llm_prompt_high,qwen1.7b,He was sent to preach the gospel of the kingdom of God to other towns.,1.0
luke4,uw-174399-mcq,40,mcq,Luke 4:43,耶稣为什么被差遣？,To preach the gospel.,google_word_by_word,llama1b,None (correct D),0.0
luke4,uw-174399-mcq,40,mcq,Luke 4:43,人物己为什么被差遣？,To preach the gospel.,google_word_by_word,qwen1.5b,D (correct D),1.0
luke4,uw-174399-mcq,40,mcq,__文本甲__ 4:43,__人物己__为什么被差遣？,To preach the gospel.,google_word_by_word,qwen1.7b,D (correct D),1.0
luke4,uw-174399-mcq,40,mcq,Luke 4:43,人物己为什么被差遣？,To preach the gospel.,mBART-50,llama1b,A (correct D),0.0
luke4,uw-174399-mcq,40,mcq,Luke 4:43,人物己为什么被差遣？,To preach the gospel.,mBART-50,qwen1.5b,C (correct D),0.0
luke4,uw-174399-mcq,40,mcq,Luke 4:43,人物己为什么被差遣？,To preach the gospel.,mBART-50,qwen1.7b,D (correct D),1.0
luke4,uw-174399-mcq,40,mcq,Luke 4:43,人物己为什么被差遣？,To preach the gospel.,helsinki,llama1b,None (correct D),0.0
luke4,uw-174399-mcq,40,mcq,Luke 4:43,人物己为什么被差遣？,To preach the gospel.,helsinki,qwen1.5b,C (correct D),0.0
