chapter,kind,method,level,verse,cometkiwi,src,mt
4,method,nllb-200-1.3B,,38,0.735879,"Jesus left the synagogue and went to the home of Simon. Now Simon’s mother-in-law was suffering from a high fever, and they asked Jesus to help her.","耶稣离开会堂,进了西门的家.西门的,已经患了大发烧,他们就请耶稣医治她."
4,method,nllb-200-1.3B,,39,0.613215,"So he bent over her and rebuked the fever, and it left her. She got up at once and began to wait on them.","耶稣就俯伏在她身上,责备了烧,烧就离开了她.她立刻起来,就服事他们."
4,method,nllb-200-1.3B,,40,0.839691,"At sunset, the people brought to Jesus all who had various kinds of sickness, and laying his hands on each one, he healed them.","到了日落的时候,众人把一切有各种疾病的病人带到耶稣那里,他按手治好他们每一个."
4,method,nllb-200-1.3B,,41,0.800158,"Moreover, demons came out of many people, shouting, “You are the Son of God!” But he rebuked them and would not allow them to speak, because they knew he was the Messiah.","许多人的灵魂也出来,大声说:""你是神的儿子!""耶稣责备他们,不让他们说话,因为他们知道他是基督."
4,method,nllb-200-1.3B,,42,0.751430,"At daybreak, Jesus went out to a solitary place. The people were looking for him and when they came to where he was, they tried to keep him from leaving them.","到了清晨,耶稣出去,到一个旷野的地方.众人寻找他,到了他那里,要阻止他离开他们."
4,method,nllb-200-1.3B,,43,0.868510,"But he said, “I must proclaim the good news of the kingdom of God to the other towns also, because that is why I was sent.”","他說:""我必須傳神的國的福音到別的城裡,因為我是為這事被差來的""."
4,method,nllb-200-1.3B,,44,0.842199,And he kept on preaching in the synagogues of Judea.,他就在犹太的会堂里传道.
5,method,google_word_by_word,,1,0.566882,"Simon answered, “Master, we’ve worked hard all night and haven’t caught anything. But because you say so, I will let down the nets.”",西蒙 回答说， “掌握， 我们已经 工作过 难的 全部 夜晚 和 没有 捕捉 任何事物。 但 因为 你 说 所以， 我 将要 让 向下 这 网。”
5,method,google_word_by_word,,2,0.430106,"He saw at the water’s edge two boats, left there by the fishermen, who were washing their nets.","他 锯 在 这 水的 边缘 二 船, 左边 那里 经过 这 渔民, WHO 是 洗涤 他们的 网。"
5,method,google_word_by_word,,3,0.466183,"He got into one of the boats, the one belonging to Simon, and asked him to put out a little from shore. Then he sat down and taught the people from the boat.","他 得到 进入 一 的 这 船, 这 一 归属感 到 西蒙, 和 问 他 到 放 出去 一个 小的 从 支撑。 然后 他 坐 向下 和 教过的 这 人们 从 这 船。"
5,method,google_word_by_word,,4,0.524041,"When he had finished speaking, he said to Simon, “Put out into deep water, and let down the nets for a catch.”","什么时候 他 有 完成的 请讲， 他 说 到 西蒙, “放 出去 进入 深的 水， 和 让 向下 这 网 为了 一个 抓住。”"
5,method,google_word_by_word,,6,0.468991,"When they had done so, they caught such a large number of fish that their nets began to break.",什么时候 他们 有 完毕 所以， 他们 捕捉 这样的 一个 大的 数字 的 鱼 那 他们的 网 开始 到 休息。
5,method,google_word_by_word,,7,0.555046,"So they signaled their partners in the other boat to come and help them, and they came and filled both boats so full that they began to sink.",所以 他们 发出信号 他们的 合作伙伴 在 这 其他 船 到 来 和 帮助 他们， 和 他们 来了 和 充满 两个都 船 所以 满的 那 他们 开始 到 下沉。
5,method,google_word_by_word,,8,0.420838,"When Simon Peter saw this, he fell at Jesus’ knees and said, “Go away from me, Lord; I am a sinful man!”",什么时候 西蒙 彼得 锯 这， 他 跌倒了 在 __PERSON_F__ 膝盖 和 说， “去 离开 从 我， __MASTER_A__; 我 是 一个 有罪的 男人！”
5,method,google_word_by_word,,9,0.485173,"For he and all his companions were astonished at the catch of fish they had taken,","为了 他 和 全部 他的 同伴 是 惊讶地 在 这 抓住 的 鱼 他们 有 采取,"
5,method,google_word_by_word,,10,0.531816,"and so were James and John, the sons of Zebedee, Simon’s partners.

Then Jesus said to Simon, “Don’t be afraid; from now on you will fish for people.”","和 所以 是 詹姆斯 和 __PERSON_C__, 这 儿子们 的 西庇太， 西蒙的 合作伙伴。

然后 __PERSON_F__ 说 到 西蒙, “不 是 害怕的; 从 现在 在 你 将要 鱼 为了 人们。”"
5,method,google_word_by_word,,11,0.408905,"So they pulled their boats up on shore, left everything and followed him.

Jesus Heals a Man With Leprosy","所以 他们 拉 他们的 船 向上 在 支撑， 左边 一切 和 已关注 他。

__人_f__ 治愈 一个 男人 和 麻风病"
5,method,google_word_by_word,,12,0.399801,"While Jesus was in one of the towns, a man came along who was covered with leprosy. When he saw Jesus, he fell with his face to the ground and begged him, “Lord, if you are willing, you can make me clean.”","尽管 __PERSON_F__ 曾是 在 一 的 这 城镇, 一个 男人 来了 沿着 WHO 曾是 覆盖 和 麻风病。 什么时候 他 锯 __PERSON_F__, 他 跌倒了 和 他的 脸 到 这 地面 和 恳求 他， “__MASTER_A__, 如果 你 是 愿意的， 你 能 制作 我 干净的。”"
5,method,google_word_by_word,,13,0.438904,"Jesus reached out his hand and touched the man. “I am willing,” he said. “Be clean!” And immediately the leprosy left him.",__PERSON_F__ 达到 出去 他的 手 和 感动 这 男人。 “我 是 愿意的，” 他 说。 “是 干净的！” 和 立即地 这 麻风 左边 他。
5,method,google_word_by_word,,14,0.452374,"Then Jesus ordered him, “Don’t tell anyone, but go, show yourself to the priest and offer the sacrifices that Moses commanded for your cleansing, as a testimony to them.”",然后 __PERSON_F__ 已订购 他， “不 告诉 任何人， 但 去， 展示 你自己 到 这 __WORKER_A__ 和 提供 这 牺牲 那 摩西 命令的 为了 你的 清洁、 作为 一个 见证 到 他们。”
5,method,google_word_by_word,,15,0.596694,"Yet the news about him spread all the more, so that crowds of people came to hear him and to be healed of their sicknesses.",然而 这 消息 关于 他 传播 全部 这 更多的， 所以 那 人群 的 人们 来了 到 听到 他 和 到 是 痊愈了 的 他们的 疾病。
5,method,google_word_by_word,,16,0.639383,"But Jesus often withdrew to lonely places and prayed.

Jesus Forgives and Heals a Paralyzed Man","但 __PERSON_F__ 经常 退出 到 孤独 地方 和 祈祷。

__人_f__ 宽恕 和 治愈 一个 瘫痪的 男人"
5,method,google_word_by_word,,17,0.434798,"One day Jesus was teaching, and Pharisees and teachers of the law were sitting there. They had come from every village of Galilee and from Judea and Jerusalem. And the power of the Lord was with Jesus to heal the sick.",号 一 天 __PERSON_F__ 曾是 教学， 和 法利赛人 和 教师 的 这 法律 是 坐着 那里。 他们 有 来 从 每一个 村庄 的 __REGION_A__ 和 从 朱迪亚 和 __CITY_A__. 和 这 力量 的 这 __MASTER_A__ 曾是 和 __PERSON_F__ 到 愈合 这 生病的。
5,method,google_word_by_word,,18,0.482011,Some men came carrying a paralyzed man on a mat and tried to take him into the house to lay him before Jesus.,一些 男人 来了 携带 一个 瘫痪的 男人 在 一个 垫 和 尝试过 到 拿 他 进入 这 房子 到 躺着 他 前 __PERSON_F__.
5,method,google_word_by_word,,19,0.412200,"When they could not find a way to do this because of the crowd, they went up on the roof and lowered him on his mat through the tiles into the middle of the crowd, right in front of Jesus.",什么时候 他们 可以 不是 寻找 一个 方式 到 做 这 因为 的 这 人群， 他们 去了 向上 在 这 屋顶 和 降低 他 在 他的 垫 通过 这 瓷砖 进入 这 中间 的 这 人群， 正确的 在 正面 的 __人_f__。
5,method,google_word_by_word,,20,0.539820,"When Jesus saw their faith, he said, “Friend, your sins are forgiven.”",什么时候 __PERSON_F__ 锯 他们的 信仰， 他 说， “朋友， 你的 罪恶 是 原谅了。”
5,method,google_word_by_word,,21,0.465924,"The Pharisees and the teachers of the law began thinking to themselves, “Who is this fellow who speaks blasphemy? Who can forgive sins but God alone?”",这 法利赛人 和 这 教师 的 这 法律 开始 思维 到 他们自己， “WHO 是 这 同胞 WHO 说话 亵渎？ WHO 能 原谅 罪恶 但 __MOST_HIGH_A__ 独自的？”
5,method,google_word_by_word,,22,0.492006,"Jesus knew what they were thinking and asked, “Why are you thinking these things in your hearts?",__PERSON_F__ 知道 什么 他们 是 思维 和 问， “为什么 是 你 思维 这些 事物 在 你的 心？
5,method,google_word_by_word,,23,0.647291,"Which is easier: to say, ‘Your sins are forgiven,’ or to say, ‘Get up and walk’?",哪个 是 更轻松： 到 说， '你的 罪恶 是 原谅了，” 或者 到 说， '得到 向上 和 走'？
5,method,google_word_by_word,,24,0.677133,"But I want you to know that the Son of Man has authority on earth to forgive sins.” So he said to the paralyzed man, “I tell you, get up, take your mat and go home.”",但 我 想 你 到 知道 那 这 儿子 的 男人 有 权威 在 地球 到 原谅 罪过。” 所以 他 说 到 这 瘫痪的 男人， “我 告诉 你， 得到 向上， 拿 你的 垫 和 去 家。”
5,method,google_word_by_word,,25,0.391095,"Immediately he stood up in front of them, took what he had been lying on and went home praising God.",立即地 他 站着 向上 在 正面 的 他们， 采取了 什么 他 有 到过 说谎 在 和 去了 家 赞美 __MOST_HIGH_A__.
5,method,google_word_by_word,,26,0.449226,"Everyone was amazed and gave praise to God. They were filled with awe and said, “We have seen remarkable things today.”

Jesus Calls Levi and Eats With Sinners","每个人 曾是 惊讶 和 给了 称赞 到 __MOST_HIGH_A__. 他们 是 充满 和 敬畏 和 说， “我们 有 见过 卓越 事物 今天。”

__人_f__ 来电 列维 和 吃 和 罪人"
